Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
117,State.init,10,21.55,2.8372521918222224,21.55,2.8372521918222224
118,each,4013,118385.25,1413.8321896626653,17212.8,169.95343015382963
119,Vector.remove,10,337902.2,16039.955416003142,130.0,5.370484639504881
121,Vector.size,5,27.1,0.9119095061289916,9.9,1.1652874052533584
122,Vector.capacity,10,124.35,5.091530635332199,33.7,3.908156113888788
123,Vector.sort,5,148.5,2.6655699499159202,31.1,1.2937094768634554
124,Vector._sort,3,61.4,1.187655806953125,14.7,1.1742858972247996
127,Vector.init,9041,9437.2,71.67000400226154,9437.2,71.67000400226154
128,Entry.init-values,16,18.7,1.218281792655455,18.7,1.218281792655455
130,Entry.init,16,18.55,1.3168942730211068,18.55,1.3168942730211068
131,_hash,3032,35428.4,510.35997615718276,12599.75,428.97845302287027
135,Dictionary._get_bucket_idx,3032,42744.6,274.8177194930642,9692.45,75.31371231826122
136,Dictionary._get_bucket,3016,56973.55,351.1945741997867,7329.8,55.45372656074331
137,Dictionary.at,3016,169957.4,1234.2192673913355,21098.6,403.21829010312035
139,Dictionary.at_put,16,1153.1,26.836542251191748,186.6,7.096329666584136
146,Dictionary.get_keys,1,821.3,39.28050273019482,125.85,7.638372656666162
148,Dictionary.init,2,472.65,16.232764138585498,8.0,0.9733285267845753
149,_IdEntry.match,3016,20802.5,416.6592069507672,7171.0,68.93017061528734
150,IdentityDictionary._new_entry,16,128.25,5.138861229576268,91.0,4.633970674327397
151,DeltaBlue.inner_benchmark_loop,1,8298753.95,45042.252103733874,9.65,1.0399898784932577
154,lambda,120160,822171.8,4207.772664961861,181846.7,960.8284857077047
155,_Plan.execute,140,2740693.2,11987.030937423036,269.85,8.701330811705569
156,_Plan.init,5,830.45,21.67092400818251,12.85,1.348488432516786
157,_Planner.incremental_add,3009,1962404.05,8998.758156867489,18206.0,395.13595261964156
158,_Planner.incremental_remove,5,1272875.3,22573.373667827484,51.65,2.3457688673327075
159,each,5,631.25,17.240939649566663,23.35,3.0309803868159815
160,_Planner.extract_plan_from_constraints,5,1275262.65,8204.655733981703,34.65,2.560324814919921
161,_Planner._make_plan,5,1274507.6,8200.521911503765,28558.5,286.7022111786666
163,each,19032,633952.9,3722.3141062063996,40424.2,222.08263042580003
164,_Planner._add_constraints_consuming_to,11020,932008.3,4608.647799175163,24739.8,150.67308634048925
165,_Planner.add_propagate,6011,1639507.5,7742.05542203714,88523.75,660.8906968310988
166,_Planner.change,4,3200228.45,34137.63211421949,218.55,5.789964094061924
167,each,6007,548411.7,4537.686149291702,14413.2,108.65667804700503
168,_Planner._constraints_consuming,3007,632622.3,5260.145436252352,5214.75,60.11206639532367
169,_Planner._new_mark,3014,16629.8,121.59276294253705,7464.2,62.8210491039932
170,each,6007,41241.65,379.5433925681039,9911.35,99.85319487285174
171,recalc,3002,424179.1,4431.333646230054,9647.65,383.5485661967452
