Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
0,repl,20,458835.3,4361.015563761315,84.7,3.840230256254517
6,base.=,4999,3422.25,64.730920781827,3422.25,64.730920781827
43,lambda-43,15668,50759.8,423.99250241633285,37850.75,322.4994288040638
44,lambda-44,16068,57408.55,699.3471749085938,44275.85,538.0231138646667
48,int.+,27406,22444.3,245.05984231568735,22444.3,245.05984231568735
49,int.-,16068,13132.7,183.41356776995877,13132.7,183.41356776995877
53,int.=,1,5.3,0.6569466853317862,5.3,0.6569466853317862
54,int.<,10001,16199.2,178.15563863921702,16199.2,178.15563863921702
55,int.<=,11738,8403.35,113.81484270978301,8403.35,113.81484270978301
65,list.get,4999,16643.95,239.32899069998513,16643.95,239.32899069998513
66,list.set,11069,37145.55,425.39201425211735,37145.55,425.39201425211735
67,list.put,5000,3829.8,82.93028143535606,3829.8,82.93028143535606
87,+,11738,42601.85,493.20394788619257,33066.6,378.4886009546812
92,=,5000,11798.95,187.25790686700145,8371.4,134.69044431389213
94,<,10001,63538.8,431.8883383955921,47339.6,288.8682817661475
95,<=,11738,61788.5,683.9728757318102,53385.15,599.6810797152275
104,Sieve.benchmark,1,458740.15,4360.5377900462045,6.05,0.6048053188292992
105,Sieve._sieve,1,458734.1,4360.636408164584,113227.0,1043.8855553323751
106,Sieve.verify_result,1,10.45,0.6863327411532598,1.8,0.5231483637805969
