Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
0,repl,30,1463454.85,11789.777763518627,114.85,18.236097805119787
2,base.class,3127,2064.25,32.552589031159734,2064.25,32.552589031159734
6,base.=,144072,95290.45,624.4443825050433,95290.45,624.4443825050433
43,lambda-43,47203,167298.45,1333.995994430977,132253.55,1128.2215382954198
44,lambda-44,5322,16889.2,142.94850011178997,12800.35,136.35220454473983
48,int.+,47203,35044.9,261.0508923965825,35044.9,261.0508923965825
49,int.-,6523,5022.15,36.52724289738017,5022.15,36.52724289738017
50,int.*,604,517.2,11.204322474173235,517.2,11.204322474173235
53,int.=,2666,1891.75,37.021864094783645,1891.75,37.021864094783645
54,int.<,41584,63935.15,872.2070779591868,63935.15,872.2070779591868
57,int.>=,3127,6408.4,109.06367044312368,6408.4,109.06367044312368
58,int.&,1200,1795.65,31.103012208161665,1795.65,31.103012208161665
64,lambda-64,3127,21045.5,151.90804004916552,7391.95,65.90381747588502
65,list.get,156,187.25,7.404657140504281,187.25,7.404657140504281
66,list.set,4737,6900.25,85.87192115066053,6900.25,85.87192115066053
67,list.put,13984,33523.8,419.83325010620285,33523.8,419.83325010620285
68,list.length,3885,2830.8,40.049443126426105,2830.8,40.049443126426105
80,str.length,29082,20793.7,187.99974804014383,20793.7,187.99974804014383
83,str.char-at,25820,24406.4,166.85430139716794,24406.4,166.85430139716794
84,str.substring,2661,7639.9,102.86623915500529,7639.9,102.86623915500529
88,-,1201,5188.6,64.05047351811496,4255.3,63.80488349565992
89,*,604,2841.7,34.912069998482565,2324.5,39.32656795816818
92,=,120475,301857.9,2539.2417413575695,203236.6,1981.777708071855
93,!=,29390,109711.35,673.6152482178378,68956.85,457.16394329893376
94,<,41584,219646.05,3018.034729579395,155710.9,2160.643420250942
97,>=,3127,17892.65,231.63998268638167,11484.25,137.644804134639
98,&,1200,6424.45,74.44565308436681,4628.8,54.36291305466868
101,not,37951,27319.35,191.87942348749843,27319.35,191.87942348749843
105,empty_vec,1027,214665.2,1773.1933607863668,50843.1,520.6000485269998
108,Vector.at,4,72.8,4.372160732828131,18.85,1.899445902583726
110,Vector.append,3989,200838.8,1855.4191355111777,25525.75,201.2073753487605
121,Vector.size,599,3407.05,45.380815561783734,971.95,19.658867023091112
127,Vector.init,867,907.75,11.616118565438102,907.75,11.616118565438102
128,Json.benchmark,1,1463061.75,11784.737689397009,19.6,3.4701736646971866
129,Json.verify_result,1,229.5,8.726849072651719,18.95,1.2763022245616644
140,_JsonLiteral.init-values,3,43.75,1.802775637731995,12.75,1.618153593646653
146,_JsonLiteral.init,3,5.0,0.7254762501100116,5.0,0.7254762501100116
147,_Parser.init-values,1,1.15,0.36634754853252327,1.15,0.36634754853252327
148,_Parser.parse,1,1463038.1,11785.44245155642,13.9,1.2523661815266247
149,_Parser._read_value,3392,7031591.75,55686.575550245085,19852.95,162.29909848308094
150,_Parser._read_array_element,2793,3631993.85,28690.57104470122,11538.85,105.4365736005849
151,_Parser._read_array,553,3738199.55,29490.394788589067,8975.7,93.0161842171339
152,_Parser._read_object_key_value_pair,598,2522925.9,20491.005908626565,5086.8,46.27219239968734
153,_Parser._read_object,157,2655530.1,21321.57532913056,2343.0,34.57714487010776
154,_Parser._read_name,598,184108.35,2110.796514040191,1425.65,27.007357671957706
155,_Parser._read_null,590,62497.25,558.1605008748294,2377.95,39.064689938613355
