# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,LOAD_GLOBAL,2,3.45,0.7591546545162481
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,1999999,1254879.95,13385.445082252521
ASSERT_FUNC,LOAD_LOCAL_SAFE,2000001,1257943.95,12590.684001631835
CALL,LOAD_LOCAL_SAFE,2000001,1255523.1,12750.710625810498
CALL,RETURN,2000001,1260808.75,13459.337849807614
CREATE_FUNC,DUPE,17,31.35,5.584518072785078
DUPE,STORE_GLOBAL,21,36.8,5.987706704486064
DUPE,STORE_GLOBAL_BY_INDEX,999999,621511.6,6470.895442794536
JUMP,LOAD_GLOBAL_BY_INDEX,1000000,621723.4,6555.9805593623705
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL,1,1.85,0.48936048492959283
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL_BY_INDEX,999999,622210.55,6433.718671556627
JUMP_IF_FALSE_PEEK,POP,1,0.85,0.36634754853252327
LOAD_CONST,DUPE,3,5.45,1.4317821063276355
LOAD_FIELD,ASSERT_FUNC,2000001,1269776.05,13600.401776089255
LOAD_GLOBAL,ASSERT_FUNC,2,3.65,0.7451598203705945
LOAD_GLOBAL,CALL,2,3.5,0.6069769786668839
LOAD_GLOBAL,LOAD_GLOBAL,2,3.25,0.8506963092234008
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,1999999,1255821.15,13711.993844326289
LOAD_GLOBAL_BY_INDEX,CALL,1999999,1255783.9,13076.689460740074
LOAD_GLOBAL_BY_INDEX,LOAD_GLOBAL_BY_INDEX,1999999,1254755.3,12841.046752299275
LOAD_LOCAL_SAFE,CALL,2000001,1256157.25,13953.488591803169
LOAD_LOCAL_SAFE,LOAD_FIELD,2000001,1255491.0,13508.741345397195
POP,JUMP,1000000,620764.8,6311.426559903265
POP,LOAD_CONST,2,3.65,0.6708203932499369
POP,LOAD_GLOBAL,2,2.4,0.598243041616119
RETURN,DUPE,1000000,622611.45,6710.679575556351
RETURN,JUMP_IF_FALSE_PEEK,1000001,628674.15,6301.070454379365
STORE_GLOBAL,CREATE_FUNC,16,29.1,4.5986267973225035
STORE_GLOBAL,LOAD_CONST,1,1.85,0.36634754853252327
STORE_GLOBAL,POP,4,7.05,1.4317821063276355
STORE_GLOBAL_BY_INDEX,POP,999999,622426.15,7390.228165945611
