# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,9821,6211.8,65.11091750964182
ASSERT_FUNC,LOAD_CONST,9820,6186.15,65.72372398713304
ASSERT_FUNC,LOAD_GLOBAL,6,9.1,2.6337885460422137
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,14694,9242.9,121.61799555207804
ASSERT_FUNC,LOAD_LOCAL_SAFE,70852,44340.65,420.5497999173523
CALL,JUMP_IF_FALSE_PEEK,12120,7735.55,67.08398114539565
CALL,LOAD_CONST,1130,710.95,15.202060109700518
CALL,LOAD_GLOBAL,1,1.65,0.4893604849295929
CALL,LOAD_LOCAL_SAFE,46411,29288.9,296.3662208182726
CALL,POP,5490,3528.4,50.76405690726663
CALL,RETURN,40041,25387.95,241.68824525561183
CREATE_CLASS,DUPE,1,1.65,0.489360484929593
CREATE_FUNC,DUPE,17,30.3,5.242538557446744
CREATE_LIST,SWAP,40,27.55,3.2032056312059445
CREATE_OBJECT,LOAD_LOCAL_SAFE,1,1.7,0.5712405705774795
DUPE,STORE_FIELD,44,35.5,5.256574830378468
DUPE,STORE_GLOBAL,19,33.3,5.6670794483299956
DUPE,STORE_LOCAL,9832,6132.1,77.83443967807573
JUMP,LOAD_GLOBAL_BY_INDEX,8690,5433.95,66.75207467700318
JUMP,POP,1050,664.65,22.822599602840565
JUMP_IF_FALSE,LOAD_CONST,9800,6105.2,77.82882702308603
JUMP_IF_FALSE,LOAD_GLOBAL,2,1.05,0.887041208323017
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,78,47.2,3.9815363339981387
JUMP_IF_FALSE,LOAD_LOCAL_SAFE,1130,712.8,15.85991305478258
JUMP_IF_FALSE_PEEK,JUMP_IF_FALSE_PEEK,5400,3397.7,45.86949450687016
JUMP_IF_FALSE_PEEK,LOAD_LOCAL_SAFE,14540,9122.15,102.47221703055827
JUMP_IF_FALSE_PEEK,POP,1051,660.05,12.995849539878423
JUMP_IF_FALSE_PEEK,RETURN,6360,4020.85,64.65477146881129
LOAD_CONST,CALL,25351,15822.7,194.88622861880964
LOAD_CONST,CREATE_CLASS,1,1.75,0.5501196042201809
LOAD_CONST,CREATE_LIST,10,7.4,1.635140425323255
LOAD_CONST,DUPE,1131,714.65,23.1931818474854
LOAD_CONST,LOAD_CONST,70,49.75,3.581751997056895
LOAD_CONST,POP,9800,6158.0,74.06753674856478
LOAD_CONST,SWAP,4,6.4,1.6026294183720635
LOAD_FIELD,ASSERT_FUNC,79542,50079.75,458.09570075763764
LOAD_FIELD,LOAD_FIELD,22190,13995.9,174.30852864359431
LOAD_GLOBAL,ASSERT_FUNC,9,13.45,4.045465297550358
LOAD_GLOBAL,CALL,2,2.4,0.7539370349250519
LOAD_GLOBAL,CREATE_LIST,3,4.8,1.2814465510343747
LOAD_GLOBAL,CREATE_OBJECT,1,1.6,0.5982430416161189
LOAD_GLOBAL,DUPE,1,1.6,0.5982430416161189
LOAD_GLOBAL,LOAD_FIELD,1,1.45,0.6048053188292994
LOAD_GLOBAL,LOAD_GLOBAL,37,56.2,14.975769903765425
LOAD_GLOBAL,RETURN,3,2.35,0.6708203932499369
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,25642,15989.7,168.8578037720993
LOAD_GLOBAL_BY_INDEX,CALL,2178,1372.5,21.93651126126917
LOAD_GLOBAL_BY_INDEX,CREATE_LIST,27,18.05,2.7999060134601885
LOAD_GLOBAL_BY_INDEX,LOAD_GLOBAL_BY_INDEX,333,209.4,6.327883158146797
LOAD_GLOBAL_BY_INDEX,RETURN,1127,710.75,19.89677307875244
LOAD_LOCAL_SAFE,CALL,60961,38410.15,447.59124621043526
LOAD_LOCAL_SAFE,JUMP_IF_FALSE_PEEK,10,8.1,3.864821096152209
LOAD_LOCAL_SAFE,LOAD_CONST,10965,6901.6,105.67497338537623
LOAD_LOCAL_SAFE,LOAD_FIELD,79541,49900.9,536.7602522738185
LOAD_LOCAL_SAFE,LOAD_GLOBAL,5,7.35,1.565247584249853
LOAD_LOCAL_SAFE,LOAD_GLOBAL_BY_INDEX,2205,1396.6,22.947078704110275
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,24370,15311.95,184.7035961237698
LOAD_LOCAL_SAFE,RETURN,1,0.6,0.5026246899500346
POP,JUMP,8690,5476.55,71.46104938319469
POP,LOAD_CONST,1,1.55,0.5104177855340405
POP,LOAD_GLOBAL,4,5.4,1.2732056517228263
POP,LOAD_GLOBAL_BY_INDEX,3307,2085.3,30.592568757100054
POP,LOAD_LOCAL_SAFE,16394,10232.45,128.58848069878164
RETURN,CALL,6880,4331.05,68.00346353408469
RETURN,DUPE,8700,5476.4,61.47776662724235
RETURN,JUMP,1050,667.6,18.619175175354208
RETURN,JUMP_IF_FALSE,11010,6961.75,102.54902550282458
RETURN,JUMP_IF_FALSE_PEEK,9821,6239.4,84.27548810144532
RETURN,LOAD_CONST,4580,2925.2,39.16577453257938
RETURN,LOAD_LOCAL_SAFE,4360,2755.3,38.03336485383936
RETURN,POP,1130,718.5,22.23439724959125
RETURN,RETURN,10,6.4,1.465390194130093
RETURN_INIT,DUPE,1,1.6,0.5982430416161187
STORE_FIELD,POP,43,33.25,5.2201532544552744
STORE_FIELD,RETURN_INIT,1,1.6,0.5982430416161189
STORE_GLOBAL,CREATE_FUNC,16,28.65,4.556949579892694
STORE_GLOBAL,LOAD_CONST,1,1.8,0.41039134083406165
STORE_GLOBAL,LOAD_GLOBAL,2,3.15,0.7451598203705947
STORE_LOCAL,POP,9832,6130.5,96.93160909685372
SWAP,DUPE,44,34.05,4.37065573786673
