# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,17745,10891.86,73.42718453387272
ASSERT_FUNC,LOAD_CONST,7394,4585.06,47.92145359111825
ASSERT_FUNC,LOAD_GLOBAL,5,3.32,1.0961900624714787
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,996,623.64,14.521988956933779
ASSERT_FUNC,LOAD_LOCAL_SAFE,83399,50655.82,180.8716638268975
CALL,CALL,5763,3521.98,43.85201924469085
CALL,DUPE,11582,7137.52,64.29658320816824
CALL,JUMP_IF_FALSE,26426,16103.52,72.85384866502335
CALL,JUMP_IF_FALSE_PEEK,5303,3283.06,37.25993087727873
CALL,LOAD_CONST,1400,878.02,20.9416000402285
CALL,POP,300,209.34,12.85811107465491
CALL,SWAP,12226,7487.26,54.33073696897413
CREATE_CLASS,DUPE,3,3.2,0.9035079029052512
CREATE_FUNC,DUPE,18,32.12,3.323632141535055
CREATE_LIST,DUPE,1,0.84,0.42185208743524005
CREATE_OBJECT,DUPE,102,63.16,6.893830427214152
DUPE,STORE_FIELD,13652,8347.44,54.2692305800914
DUPE,STORE_GLOBAL,23,36.64,4.104551977838204
DUPE,STORE_LOCAL,28164,17079.3,127.53058856763882
JUMP,LOAD_GLOBAL_BY_INDEX,5250,3221.86,33.04542945950715
JUMP,POP,2757,1687.16,29.236097341387776
JUMP_IF_FALSE,LOAD_CONST,22243,13499.98,71.08818610769043
JUMP_IF_FALSE,LOAD_LOCAL_SAFE,4183,2550.28,27.65312839814115
JUMP_IF_FALSE_PEEK,LOAD_CONST,50,30.8,3.6309328648968098
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL,1,0.7,0.46291004988627565
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL_BY_INDEX,99,61.0,4.878106022561106
JUMP_IF_FALSE_PEEK,LOAD_LOCAL_SAFE,5100,3109.02,38.050176325049364
JUMP_IF_FALSE_PEEK,POP,53,32.78,3.8454319573716953
LOAD_CONST,CALL,19959,12264.2,87.8639950870266
LOAD_CONST,CREATE_CLASS,3,3.16,1.03726484918122
LOAD_CONST,DUPE,10055,6120.68,59.7636296468966
LOAD_CONST,LOAD_GLOBAL,2,1.1,0.6144518047887592
LOAD_CONST,LOAD_GLOBAL_BY_INDEX,711,433.66,15.595145764902984
LOAD_CONST,POP,22243,13558.54,66.23988871626268
LOAD_CONST,SWAP,713,434.08,13.055360928736969
LOAD_FIELD,ASSERT_FUNC,68870,42242.04,132.05594979988874
LOAD_FIELD,CALL,11426,6987.78,46.20640913226182
LOAD_FIELD,LOAD_CONST,10400,6368.58,53.592220726976755
LOAD_FIELD,LOAD_LOCAL_SAFE,20000,12216.62,80.45327963533637
LOAD_GLOBAL,ASSERT_FUNC,27,18.44,2.681455590091444
LOAD_GLOBAL,CALL,1,0.6,0.4948716593053934
LOAD_GLOBAL,CREATE_OBJECT,3,2.6,0.8806305718527109
LOAD_GLOBAL,DUPE,5,2.98,1.0783585409580354
LOAD_GLOBAL,LOAD_FIELD,2,1.5,0.6776309271789384
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,40642,24661.34,114.74667929035417
LOAD_GLOBAL_BY_INDEX,CREATE_OBJECT,99,63.88,5.097578456723252
LOAD_GLOBAL_BY_INDEX,DUPE,6421,3922.7,42.665404424356105
LOAD_LOCAL_SAFE,CALL,54645,33510.96,148.4370216211407
LOAD_LOCAL_SAFE,JUMP,713,435.12,13.503801430013127
LOAD_LOCAL_SAFE,LOAD_CONST,2191,1338.6,22.49172183316362
LOAD_LOCAL_SAFE,LOAD_FIELD,111094,67460.76,204.42089034186932
LOAD_LOCAL_SAFE,LOAD_GLOBAL,11,7.3,1.5286381827880497
LOAD_LOCAL_SAFE,LOAD_GLOBAL_BY_INDEX,12215,7462.98,56.334819044128366
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,6065,3721.24,38.87843954204555
LOAD_LOCAL_SAFE,SWAP,713,434.28,10.703880661913702
POP,CREATE_LIST,1,1.0,0.45175395145262565
POP,JUMP,5250,3227.78,34.04875855568996
POP,LOAD_CONST,5005,3067.02,32.32266532756147
POP,LOAD_GLOBAL,14,9.58,1.7272131617500053
POP,LOAD_GLOBAL_BY_INDEX,26466,16131.68,96.04281358236197
POP,LOAD_LOCAL_SAFE,27577,16844.76,81.92519235776736
STORE_FIELD,POP,13552,8205.34,54.88712350388392
STORE_GLOBAL,CREATE_FUNC,17,30.68,2.874518593235594
STORE_GLOBAL,LOAD_CONST,3,3.64,2.1262211377301785
STORE_GLOBAL,LOAD_GLOBAL,2,1.9,0.6144518047887595
STORE_GLOBAL,POP,1,0.64,0.48487322138506117
STORE_LOCAL,JUMP,2757,1683.1,31.41509451307292
STORE_LOCAL,POP,25407,15413.38,116.99204403439953
SWAP,DUPE,13652,8291.56,60.136972905227545
