# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,9821,6034.32,52.8924360936266
ASSERT_FUNC,LOAD_CONST,9820,6052.56,53.076825336064566
ASSERT_FUNC,LOAD_GLOBAL,6,9.32,2.8745185932355946
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,14694,9015.94,48.65849759040163
ASSERT_FUNC,LOAD_LOCAL_SAFE,70852,43170.66,143.2402876288653
CALL,CALL,6880,4228.08,40.44640696940451
CALL,DUPE,8700,5345.56,47.80238231617797
CALL,JUMP,1050,649.98,12.802247889351634
CALL,JUMP_IF_FALSE,11010,6791.12,50.144542096232364
CALL,JUMP_IF_FALSE_PEEK,21941,13480.8,66.1994512585926
CALL,LOAD_CONST,4580,2830.34,42.02167079408593
CALL,LOAD_LOCAL_SAFE,4360,2676.52,40.28279624690152
CALL,POP,6620,4116.58,37.782454625804796
CREATE_CLASS,DUPE,1,1.7,0.5050762722761054
CREATE_FUNC,DUPE,17,30.78,4.550353204501194
CREATE_LIST,SWAP,40,28.6,3.3986792152486633
CREATE_OBJECT,DUPE,1,1.64,0.4848732213850613
DUPE,STORE_FIELD,40,27.88,3.766880374408251
DUPE,STORE_GLOBAL,19,33.5,4.949747468305833
DUPE,STORE_LOCAL,9832,5977.28,47.51800518042117
JUMP,LOAD_GLOBAL_BY_INDEX,8690,5277.86,53.05061503038436
JUMP,POP,1050,648.14,18.92089871447087
JUMP_IF_FALSE,LOAD_CONST,9800,5965.64,48.77970471247995
JUMP_IF_FALSE,LOAD_GLOBAL,2,1.26,1.0654116766848045
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,78,47.6,3.994894701174161
JUMP_IF_FALSE,LOAD_LOCAL_SAFE,1130,699.5,16.788297673543624
JUMP_IF_FALSE_PEEK,JUMP_IF_FALSE_PEEK,5400,3309.34,33.07172786041679
JUMP_IF_FALSE_PEEK,LOAD_LOCAL_SAFE,14540,8844.46,62.84747003496595
JUMP_IF_FALSE_PEEK,POP,1051,638.38,17.352162718820054
LOAD_CONST,CALL,25351,15454.88,82.1851170796011
LOAD_CONST,CREATE_CLASS,1,1.8,0.40406101782088427
LOAD_CONST,CREATE_LIST,10,6.88,1.7099946294222863
LOAD_CONST,DUPE,1131,704.3,14.619319060610117
LOAD_CONST,LOAD_CONST,70,48.96,3.4283333250655628
LOAD_CONST,POP,9800,6022.42,56.94863062982504
LOAD_FIELD,ASSERT_FUNC,79542,48712.24,146.0432644870715
LOAD_FIELD,LOAD_FIELD,22190,13642.86,82.28695683585681
LOAD_GLOBAL,ASSERT_FUNC,9,13.72,3.6142574815385164
LOAD_GLOBAL,CALL,2,2.46,0.676425177242955
LOAD_GLOBAL,CREATE_LIST,3,4.7,1.3439205515876271
LOAD_GLOBAL,CREATE_OBJECT,1,1.68,0.4712120714991611
LOAD_GLOBAL,DUPE,1,1.54,0.542481072744215
LOAD_GLOBAL,LOAD_FIELD,1,1.62,0.5303060340934453
LOAD_GLOBAL,LOAD_GLOBAL,37,56.88,13.888241980399192
LOAD_GLOBAL,RETURN,2,1.36,0.692820323027551
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,25642,15565.0,74.65211835916115
LOAD_GLOBAL_BY_INDEX,CALL,2178,1325.4,26.74444439734075
LOAD_GLOBAL_BY_INDEX,CREATE_LIST,27,16.82,2.6083852225826902
LOAD_GLOBAL_BY_INDEX,LOAD_GLOBAL_BY_INDEX,333,202.12,3.5088226992388583
LOAD_GLOBAL_BY_INDEX,RETURN,78,47.08,3.0226356926715883
LOAD_LOCAL_SAFE,CALL,60961,37360.22,146.29663603202232
LOAD_LOCAL_SAFE,JUMP_IF_FALSE_PEEK,10,6.88,1.3944496390757064
LOAD_LOCAL_SAFE,LOAD_CONST,10961,6731.58,50.833096241222584
LOAD_LOCAL_SAFE,LOAD_FIELD,79541,48662.56,173.04749377567217
LOAD_LOCAL_SAFE,LOAD_GLOBAL,5,6.92,1.6883756231650464
LOAD_LOCAL_SAFE,LOAD_GLOBAL_BY_INDEX,2205,1344.54,23.772055280200295
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,24370,14960.54,81.70784440146902
POP,JUMP,8690,5330.24,45.43061989990678
POP,LOAD_CONST,1,1.5,0.5439837932759934
POP,LOAD_GLOBAL,4,5.78,1.8437982093316756
POP,LOAD_GLOBAL_BY_INDEX,3307,2024.96,30.42820925337781
POP,LOAD_LOCAL_SAFE,16391,9952.32,67.26203404960152
STORE_FIELD,POP,40,27.58,3.5230436748206624
STORE_GLOBAL,CREATE_FUNC,16,29.24,4.143152698816964
STORE_GLOBAL,LOAD_CONST,1,1.7,0.5802884574739972
STORE_GLOBAL,LOAD_GLOBAL,2,3.2,0.9258200997725515
STORE_LOCAL,POP,9832,5980.14,48.50037239495161
SWAP,DUPE,40,28.5,3.8558198789330804
