# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,37438,22991.9,122.72721535077338
ASSERT_FUNC,LOAD_CONST,55762,34251.06,115.38036652564351
ASSERT_FUNC,LOAD_GLOBAL,5,7.08,1.3678524804098084
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,17744,10884.0,67.26402440823627
ASSERT_FUNC,LOAD_LOCAL_SAFE,122658,74764.94,531.9900033585863
CALL,CALL,5460,3382.46,35.149366412265074
CALL,DUPE,31977,19680.26,86.67528188472107
CALL,JUMP_IF_FALSE,5461,3357.38,39.495228334882334
CALL,JUMP_IF_FALSE_PEEK,33341,20502.94,89.38369709361163
CALL,LOAD_CONST,16384,10006.18,95.28554080087038
CALL,LOAD_LOCAL_SAFE,5460,3354.78,33.56278916190562
CALL,POP,27881,17155.3,302.75916541848517
CALL,SWAP,9557,5894.9,39.46698439383052
CREATE_CLASS,DUPE,2,3.66,1.9336968928633538
CREATE_FUNC,DUPE,17,30.86,3.6253641618632537
CREATE_LIST,DUPE,5461,3316.7,38.14165327153123
CREATE_OBJECT,DUPE,2,3.54,0.542481072744215
DUPE,STORE_FIELD,9558,5868.2,37.001930451570445
DUPE,STORE_GLOBAL,21,36.46,4.272407914485122
DUPE,STORE_LOCAL,42899,26149.34,317.67880133292863
JUMP,LOAD_GLOBAL_BY_INDEX,27880,16969.18,297.0865118281267
JUMP_IF_FALSE,LOAD_CONST,1365,842.36,16.836258249288484
JUMP_IF_FALSE,LOAD_GLOBAL,1,1.64,0.4848732213850613
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,4095,2496.56,27.75708036166774
JUMP_IF_FALSE_PEEK,LOAD_LOCAL_SAFE,27880,16938.16,285.62658368247565
JUMP_IF_FALSE_PEEK,POP,5461,3350.4,40.4358903016837
LOAD_CONST,CALL,93988,57103.12,431.8788870287862
LOAD_CONST,CREATE_CLASS,2,3.6,0.6998542122237652
LOAD_CONST,CREATE_LIST,1365,845.56,17.324230995684538
LOAD_CONST,DUPE,5461,3348.08,33.42603164955024
LOAD_CONST,LOAD_CONST,4095,2518.08,26.301113501686018
LOAD_CONST,LOAD_LOCAL_SAFE,1,1.72,0.4535573676110726
LOAD_CONST,SWAP,1,1.82,0.3880879344916036
LOAD_FIELD,ASSERT_FUNC,168864,103725.96,469.44500275564224
LOAD_FIELD,LOAD_CONST,4096,2521.04,29.573126245264845
LOAD_FIELD,LOAD_FIELD,5461,3355.86,28.475560591855047
LOAD_GLOBAL,ASSERT_FUNC,10,14.9,3.025402654935339
LOAD_GLOBAL,CALL,1,0.64,0.48487322138506117
LOAD_GLOBAL,CREATE_OBJECT,2,3.48,0.6773296909216969
LOAD_GLOBAL,LOAD_FIELD,2,2.3,0.6776309271789385
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,64733,39374.5,428.88765714226514
LOAD_LOCAL_SAFE,CALL,96720,59290.74,375.3801235319435
LOAD_LOCAL_SAFE,JUMP,4096,2512.68,33.391579043531465
LOAD_LOCAL_SAFE,LOAD_CONST,17748,10954.64,276.8333883366656
LOAD_LOCAL_SAFE,LOAD_FIELD,177055,107651.92,503.475222420961
LOAD_LOCAL_SAFE,LOAD_GLOBAL,1,1.48,0.5046720495044483
LOAD_LOCAL_SAFE,LOAD_GLOBAL_BY_INDEX,4095,2507.16,26.197335898202784
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,37437,22933.24,105.60526424726531
POP,CREATE_LIST,4096,2560.82,287.2709515280595
POP,JUMP,27880,17097.72,292.2666548736282
POP,LOAD_CONST,5462,3352.18,32.0214787609944
POP,LOAD_GLOBAL,4,5.56,1.052887187010759
POP,LOAD_GLOBAL_BY_INDEX,10919,6691.54,45.07825848183474
POP,LOAD_LOCAL_SAFE,37440,22930.96,113.06165195528092
STORE_FIELD,POP,9558,5802.22,49.41299919855006
STORE_GLOBAL,CREATE_FUNC,16,29.5,2.2879453397209955
STORE_GLOBAL,LOAD_CONST,1,1.86,0.4045657788144656
STORE_GLOBAL,LOAD_GLOBAL,2,3.46,0.8134080483135291
STORE_GLOBAL,POP,2,2.34,0.6262945776223707
STORE_LOCAL,POP,42899,26107.54,315.7159799566689
SWAP,DUPE,9558,5813.18,59.96280820097524
