# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
LOAD_GLOBAL_BY_INDEX,LOAD_CONST,9,5.48,1.3284946214357336
LOAD_GLOBAL_BY_INDEX,LOAD_FIELD,3014,1855.48,27.475584709011034
LOAD_GLOBAL_BY_INDEX,LOAD_LOCAL_SAFE,3000,1836.4,29.99863942492957
LOAD_GLOBAL_BY_INDEX,SWAP,6032,3731.86,284.2504651513793
LOAD_LOCAL_SAFE,ASSERT_FUNC,165243,101105.72,705.9453652907599
LOAD_LOCAL_SAFE,CALL,1266117,773680.92,2607.0447014008164
LOAD_LOCAL_SAFE,CREATE_FUNC,29075,17792.02,307.1587032457196
LOAD_LOCAL_SAFE,CREATE_OBJECT,10,6.48,2.793870842704488
LOAD_LOCAL_SAFE,DUPE,5,2.8,0.9897433186107871
LOAD_LOCAL_SAFE,JUMP,10006,6117.98,46.76187615167399
LOAD_LOCAL_SAFE,JUMP_IF_FALSE,134407,82188.46,554.5476998677132
LOAD_LOCAL_SAFE,LOAD_CONST,46383,28408.8,420.10406873943583
LOAD_LOCAL_SAFE,LOAD_FIELD,3171892,1923342.72,5348.21912011224
LOAD_LOCAL_SAFE,LOAD_GLOBAL,20,11.46,2.0524748625073315
LOAD_LOCAL_SAFE,LOAD_GLOBAL_BY_INDEX,31130,19030.66,85.05475067416785
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,414677,253282.14,1007.1971010721586
LOAD_LOCAL_SAFE,LOAD_NONLOCAL,36058,22113.16,405.8878079630642
LOAD_LOCAL_SAFE,SWAP,25380,15530.8,75.9873781140859
LOAD_NONLOCAL,ASSERT_FUNC,3002,1831.9,28.730450318611545
LOAD_NONLOCAL,CALL,32054,19457.72,76.35284365820226
LOAD_NONLOCAL,LOAD_FIELD,20046,12203.18,107.26158945041131
LOAD_NONLOCAL,LOAD_GLOBAL,1,0.56,0.501426536422407
LOAD_NONLOCAL,LOAD_GLOBAL_BY_INDEX,4,2.16,1.0946996606096009
LOAD_NONLOCAL,LOAD_NONLOCAL,4008,2446.86,41.18797625224017
LOAD_NONLOCAL,SWAP,7006,4270.5,36.35216075884265
POP,CREATE_FUNC,8,4.9,1.5286381827880497
POP,JUMP,251671,153720.12,721.8478736223152
POP,LOAD_CONST,12331,7566.74,269.79537295014177
