Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
0,repl,18,9322897.6,38500.82192342057,2190533.3,9126.00088296022
48,int.+,1000000,699808.8,3027.422972204519,699808.8,3027.422972204519
53,int.=,1,2.4,0.5026246899500346,2.4,0.5026246899500346
54,int.<,1000001,691565.5,3599.1258514724,691565.5,3599.1258514724
87,+,1000000,2798726.2,11699.964127700272,2098917.4,9045.8392668732
92,=,1,5.2,0.41039134083406165,2.8,0.5231483637805969
94,<,1000001,4333625.1,18872.636880721497,3642059.6,16667.42071543362
104,A.init,1,7.8,0.8944271909999159,7.8,0.8944271909999159
