Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
1,base.class,27065,17794.44,168.3116836620172,17794.44,168.3116836620172
5,base.=,89328,59850.96,693.6270820690255,59850.96,693.6270820690255
42,lambda-42,278737,1259497.58,23482.498868427825,914042.9,4247.560045100583
43,lambda-43,2003,5460.42,66.94167122905414,4043.08,60.433414192981154
47,int.+,305749,364610.76,22617.29323071356,364610.76,22617.29323071356
48,int.-,19081,13941.46,110.55633156440965,13941.46,110.55633156440965
49,int.*,25133,20177.36,327.74223071785923,20177.36,327.74223071785923
50,int./,11,9.12,1.5069905136274961,9.12,1.5069905136274961
52,int.=,270337,236113.54,1478.5187873306875,236113.54,1478.5187873306875
53,int.<,262125,230624.56,1951.0135007221218,230624.56,1951.0135007221218
54,int.<=,2006,1410.08,22.706503608491747,1410.08,22.706503608491747
55,int.>,12027,8242.88,78.89482536508815,8242.88,78.89482536508815
56,int.>=,27045,47217.72,519.9176952133071,47217.72,519.9176952133071
57,int.&,3032,5952.38,68.16812649169515,5952.38,68.16812649169515
59,int.^,3032,5996.08,72.58403714991043,5996.08,72.58403714991043
60,int.>>,3032,2694.16,33.63875316187727,2694.16,33.63875316187727
63,lambda-63,27065,228270.34,1751.9190947911543,79586.58,688.0755205940803
64,list.get,194470,252033.06,1320.8025762036173,252033.06,1320.8025762036173
65,list.set,48041,107820.7,1322.997188668398,107820.7,1322.997188668398
66,list.put,53265,35998.6,685.6690758905853,35998.6,685.6690758905853
67,list.length,48324,33112.88,465.72588241477445,33112.88,465.72588241477445
86,+,27012,212512.28,1564.1972713419088,193356.2,1502.6802313037288
87,-,17078,152112.6,934.8567935731102,139588.48,916.1458363543347
88,*,25133,79196.26,664.5243138316832,59018.9,473.77456319930695
89,/,11,49.44,2.357445867969859,40.32,2.0448042668666164
91,=,285400,1041828.14,6599.96434130752,637320.98,4147.455676849187
92,!=,101330,722113.42,4725.042693209552,471267.18,3575.3356097072688
93,<,262125,1369179.64,7055.059064130304,1138555.08,6247.693539611071
94,<=,2006,10408.02,746.3664769797633,8997.94,749.2778948250573
95,>,12027,33180.6,449.02756608257516,24937.72,426.5630579984389
