Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
5,base.=,39621,27181.76,357.03212912074173,27181.76,357.03212912074173
43,lambda-43,31,364.42,26.225933574169193,277.08,20.568293411888867
47,int.+,9,24.2,2.329929490042869,24.2,2.329929490042869
48,int.-,31,87.34,6.303902257607536,87.34,6.303902257607536
52,int.=,35,78.16,6.970374627592093,78.16,6.970374627592093
86,+,9,45.74,2.4727907063783268,21.54,3.7861724790104745
91,=,18797,55300.74,713.1733856217446,42347.62,565.520164746309
92,!=,20859,111293.12,1492.3313857511503,69351.68,985.764956047549
100,not,20859,27634.64,349.35379178811587,27634.64,349.35379178811587
103,Element.init-values,31,121.5,14.701450712811459,121.5,14.701450712811459
104,Element.length,10,716.14,29.931220476012573,59.26,4.4894888577745276
105,List.benchmark,1,231784.38,3074.4733737865536,31.46,2.697012708724304
106,List.make_list,34,12705.78,957.3240828433372,976.84,72.52567736706098
107,List.is_shorter_than,2809,218914.96,2906.2390168148813,52892.86,723.9933478666109
108,List.tail,2809,2328864.44,30554.037775290442,10706.38,151.13447046675128
109,List.verify_result,1,10.42,0.5379477252503636,2.48,0.5046720495044484
