# Omitting opcode pairs executed zero times
opcode,next opcode,counts,total dispatch cost(ticks),total dispatch cost(ticks)_std,total dispatch cost(μs),total dispatch cost(μs)_std
LOAD_GLOBAL,LOAD_LOCAL_SAFE,6,317.7,8.059646067715512,0.11766666666666666,0.0029850540991538934
LOAD_GLOBAL,RETURN,6,326.0,9.840838646332834,0.12074074074074075,0.003644755054197346
LOAD_GLOBAL,SWAP,13,612.3,18.229819411872228,0.22677777777777777,0.006751784967360085
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,920769,34227076.1,1372518.2601863781,12676.694851851853,508.3400963653252
LOAD_GLOBAL_BY_INDEX,CALL,209141,7676753.3,107463.09811921013,2843.241962962963,39.80114745155931
LOAD_GLOBAL_BY_INDEX,CREATE_OBJECT,15054,842194.1,13031.27167482733,311.92374074074075,4.826396916602715
LOAD_GLOBAL_BY_INDEX,DUPE,6030,337058.2,10166.800995603806,124.83637037037037,3.765481850223632
LOAD_GLOBAL_BY_INDEX,JUMP,67260,2355530.7,34509.111402642666,872.4187777777778,12.781152371349135
LOAD_GLOBAL_BY_INDEX,LOAD_CONST,9,490.3,7.027015537795614,0.18159259259259258,0.0026025983473317088
LOAD_GLOBAL_BY_INDEX,LOAD_FIELD,3014,164933.8,1073.6714973447545,61.08659259259259,0.39765611012768687
LOAD_GLOBAL_BY_INDEX,LOAD_LOCAL_SAFE,3000,165960.3,994.5693117070621,61.46677777777777,0.3683590043359489
LOAD_GLOBAL_BY_INDEX,RETURN,101235,3756984.7,51670.10254448789,1391.4758148148148,19.137075016476995
LOAD_GLOBAL_BY_INDEX,SWAP,13050,650651.3,16353.690049070041,240.98196296296297,6.056922240396312
LOAD_LOCAL_SAFE,ASSERT_FUNC,165243,6421252.6,57218.03807633794,2378.2417037037035,21.191865954199237
LOAD_LOCAL_SAFE,CALL,1266117,44647330.9,296855.00429350033,16536.04848148148,109.9462978864816
LOAD_LOCAL_SAFE,CREATE_FUNC,29075,1751144.2,35472.56464486618,648.5719259259259,13.137986905505992
LOAD_LOCAL_SAFE,CREATE_LIST,10,1343.3,433.36639415043174,0.4975185185185185,0.1605060719075673
LOAD_LOCAL_SAFE,CREATE_OBJECT,10,537.5,10.11252480317038,0.19907407407407407,0.0037453795567297704
LOAD_LOCAL_SAFE,DUPE,5,260.8,8.088978856899583,0.09659259259259259,0.002995918095147994
LOAD_LOCAL_SAFE,JUMP,10006,551355.0,13711.729477464096,204.20555555555555,5.0784183249867025
LOAD_LOCAL_SAFE,JUMP_IF_FALSE,134407,7338498.5,64674.83847801937,2717.962407407407,23.953643880747915
LOAD_LOCAL_SAFE,LOAD_CONST,97632,4740414.6,49842.76009549255,1755.709111111111,18.460281516849093
LOAD_LOCAL_SAFE,LOAD_FIELD,3171892,111450040.8,1476750.893619095,41277.792888888885,546.9447754144796
LOAD_LOCAL_SAFE,LOAD_GLOBAL,25,1499.5,46.55217785622813,0.5553703703703704,0.017241547354158566
LOAD_LOCAL_SAFE,LOAD_GLOBAL_BY_INDEX,38149,2095381.1,39169.48215652743,776.0670740740741,14.507215613528679
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,414677,20360863.4,141823.60102324272,7541.060518518518,52.52725963823804
LOAD_LOCAL_SAFE,LOAD_NONLOCAL,36058,2039267.4,48922.80727022931,755.2842222222222,18.119558248233076
LOAD_LOCAL_SAFE,RETURN,24254,1355003.8,28221.664697067044,501.8532592592593,10.452468406321128
LOAD_LOCAL_SAFE,SWAP,25380,1283838.8,23429.06719530477,475.49585185185185,8.677432294557322
LOAD_NONLOCAL,ASSERT_FUNC,3002,98872.0,661.380056357439,36.61925925925926,0.2449555764286811
LOAD_NONLOCAL,CALL,32054,1218887.7,25521.95334279059,451.43988888888885,9.452575312144663
LOAD_NONLOCAL,LOAD_FIELD,20046,703408.5,31912.504349268882,260.52166666666665,11.819446055284772
LOAD_NONLOCAL,LOAD_GLOBAL,1,54.9,3.0070093553492474,0.02033333333333333,0.0011137071686478693
LOAD_NONLOCAL,LOAD_GLOBAL_BY_INDEX,4,226.1,7.826406044855288,0.08374074074074074,0.0028986689055019586
LOAD_NONLOCAL,LOAD_NONLOCAL,4008,153744.6,11676.474668053033,56.94244444444445,4.324620247427049
LOAD_NONLOCAL,SWAP,7006,339477.7,13615.27211046864,125.73248148148149,5.042693374247644
POP,CREATE_FUNC,8,701.6,219.31529814401915,0.25985185185185183,0.08122788820148857
POP,JUMP,251671,9530556.6,87569.45174179108,3529.835777777778,32.43313027473744
POP,LOAD_CONST,12331,650014.4,16170.39856423817,240.74607407407407,5.989036505273396
POP,LOAD_GLOBAL,72,5134.6,351.7038826237656,1.901703703703704,0.13026069726806133
POP,LOAD_GLOBAL_BY_INDEX,89805,4716974.4,49122.92702405404,1747.0275555555556,18.19367667557557
POP,LOAD_LOCAL_SAFE,575484,20145253.1,130862.6437685509,7461.204851851852,48.467645840204035
POP,LOAD_NONLOCAL,7018,335620.7,10915.12147194746,124.30396296296297,4.0426375822027625
RETURN,CALL,57132,3259904.1,29583.632270315677,1207.3718888888889,10.956900840857658
RETURN,DUPE,291969,17184271.8,85621.53116052966,6364.5451111111115,31.711678207603576
RETURN,JUMP,26051,1710318.2,32989.367913409864,633.4511851851852,12.218284412374024
RETURN,JUMP_IF_FALSE,362623,18899147.7,86686.83462787197,6999.684333333333,32.10623504735999
RETURN,JUMP_IF_FALSE_PEEK,331348,18593804.8,97378.68280373001,6886.594370370371,36.0661788161963
RETURN,JUMP_IF_TRUE_PEEK,5010,278784.9,13185.146483029584,103.25366666666667,4.883387586307253
RETURN,LOAD_CONST,2136,125140.0,10231.123949164035,46.34814814814815,3.78930516635705
RETURN,LOAD_LOCAL_SAFE,37082,2046109.5,21999.42545541638,757.8183333333334,8.14793535385792
RETURN,POP,231618,14598183.5,74339.25877566828,5406.73462962963,27.533058805803066
RETURN,RETURN,377999,20841086.7,113450.83628422284,7718.920999999999,42.01882825341587
RETURN,RETURN_INIT,5,397.5,14.214521855445838,0.14722222222222223,0.005264637724239199
RETURN,SWAP,93234,5463574.1,58359.790820573115,2023.545962962963,21.614737340953006
RETURN_INIT,DUPE,12093,436549.8,14179.793583235194,161.6851111111111,5.25177540119822
RETURN_INIT,LOAD_LOCAL_SAFE,4011,212542.5,13462.293460273637,78.71944444444445,4.986034614916162
RETURN_INIT,SWAP,3003,159455.8,2676.518390509735,59.0577037037037,0.9913031075961982
STORE_FIELD,JUMP,131181,6469226.2,90574.26874036917,2396.009703703704,33.546025459395985
STORE_FIELD,POP,103535,4207315.2,51452.47193652525,1558.264888888889,19.056471087601945
STORE_FIELD,RETURN,59187,2343569.3,66735.97612043573,867.9886296296296,24.717028192753975
STORE_FIELD,RETURN_INIT,19102,976317.3,20484.65846766409,361.599,7.586910543579292
STORE_GLOBAL,CREATE_FUNC,22,3051.3,443.078833427618,1.1301111111111113,0.16410327163985852
STORE_GLOBAL,LOAD_CONST,7,1055.5,169.79352786623863,0.3909259259259259,0.06288649180231061
STORE_GLOBAL,LOAD_GLOBAL,12,992.2,124.53179682736709,0.3674814814814815,0.04612288771383966
STORE_GLOBAL,POP,20,1446.9,347.2850944715383,0.535888888888889,0.1286241090635327
STORE_LOCAL,JUMP,11020,607722.4,11164.588315411913,225.08237037037037,4.13503270941182
STORE_LOCAL,POP,412300,14456675.2,111729.2812139659,5354.324148148148,41.381215264431816
SWAP,DUPE,313005,10516092.5,91457.53028275497,3894.849074074074,33.873159363983326
