# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(ticks),total dispatch cost(ticks)_std,total dispatch cost(μs),total dispatch cost(μs)_std
RETURN,POP,1,273.5,131.80987104637936,0.1012962962962963,0.04881847075791828
RETURN,RETURN,1,58.1,4.876366205323495,0.02151851851851852,0.0018060615575272204
RETURN,SWAP,9557,668702.8,18566.29184868445,247.66770370370372,6.876404388401649
RETURN_INIT,DUPE,2,211.1,57.35384170127349,0.07818518518518518,0.021242163593064255
STORE_FIELD,POP,9558,334223.9,7623.1686594569255,123.78662962962964,2.8233957997988615
STORE_FIELD,RETURN_INIT,2,269.2,82.01514622633015,0.0997037037037037,0.03037598008382598
STORE_GLOBAL,CREATE_FUNC,16,2094.6,485.4732254528347,0.7757777777777778,0.17980489831586471
STORE_GLOBAL,LOAD_CONST,1,257.3,72.59483815200493,0.0952962962962963,0.02688697709333516
STORE_GLOBAL,LOAD_GLOBAL,2,326.5,113.68631820658287,0.12092592592592592,0.042106043780215874
STORE_GLOBAL,POP,2,362.5,96.82730150009074,0.13425925925925927,0.03586196351855213
STORE_LOCAL,POP,42899,1534109.7,27855.188319706514,568.1887777777778,10.316736414706117
SWAP,DUPE,9560,343411.3,15813.359632052629,127.18937037037037,5.856799863723196
