# Omitting opcode pairs executed zero times
opcode,next opcode,counts,total dispatch cost(ticks),total dispatch cost(ticks)_std,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,31737,1968840.5,20860.818058087563,729.2001851851852,7.726228910402801
ASSERT_FUNC,LOAD_CONST,31737,1938322.3,17966.495921429327,717.8971481481482,6.654257748677528
ASSERT_FUNC,LOAD_GLOBAL,2,260.5,22.118104039808426,0.09648148148148149,0.008191890385114232
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,4999,209838.7,15906.851767977885,77.71803703703704,5.89142658073255
ASSERT_FUNC,LOAD_LOCAL_SAFE,93022,4120832.2,57781.019673282106,1526.2341481481483,21.400377656771152
CALL,LOAD_CONST,1,173.5,36.997154940403334,0.06425925925925927,0.01370264997792716
CALL,LOAD_GLOBAL,2,380.5,139.54342844094322,0.14092592592592593,0.051682751274423414
CALL,LOAD_GLOBAL_BY_INDEX,4998,212185.4,7968.52302500281,78.58718518518518,2.9513048240751147
CALL,LOAD_LOCAL_SAFE,70214,3087546.0,45338.91218252536,1143.5355555555554,16.792189697231613
CALL,POP,16069,604494.0,8710.598940069312,223.88666666666666,3.226147755581227
CALL,RETURN,70213,2554776.8,37649.67191245875,946.2136296296295,13.944322930540277
CREATE_CLASS,DUPE,1,339.1,75.3112139549511,0.1255925925925926,0.027893042205537445
CREATE_FUNC,DUPE,17,2192.4,59.089940367473616,0.812,0.0218851630990643
CREATE_LIST,DUPE,1,158.0,16.09184167275619,0.05851851851851852,0.00595994136028007
CREATE_OBJECT,DUPE,1,165.9,16.460159236935198,0.06144444444444445,0.006096355272938962
DUPE,STORE_GLOBAL,20,2604.5,217.3630240186364,0.9646296296296296,0.08050482371060608
DUPE,STORE_LOCAL,22410,836045.5,16002.228237934472,309.6464814814815,5.92675119923499
JUMP,LOAD_GLOBAL_BY_INDEX,21068,773405.8,18301.553456066595,286.4465925925926,6.778353131876517
JUMP,POP,669,24063.9,2051.8526134614112,8.912555555555556,0.7599454123931153
JUMP_IF_FALSE,LOAD_CONST,4330,149603.2,1311.8153592796975,55.4085925925926,0.48585754047396207
JUMP_IF_FALSE,LOAD_LOCAL_SAFE,669,24887.9,6179.523690552959,9.21774074074074,2.2887124779825774
JUMP_IF_FALSE_PEEK,JUMP,669,24381.3,238.31538148560983,9.030111111111111,0.08826495610578142
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL,1,65.3,2.5360557855395096,0.024185185185185185,0.0009392799205701888
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL_BY_INDEX,4998,189912.6,11066.96145432787,70.33800000000001,4.098874612714026
JUMP_IF_FALSE_PEEK,LOAD_LOCAL_SAFE,16069,596732.4,10511.484318040964,221.012,3.893142340015172
JUMP_IF_FALSE_PEEK,POP,2,105.2,5.1257862041375,0.03896296296296296,0.0018984393348657409
LOAD_CONST,CALL,31738,1166435.4,29539.18669799402,432.0131111111111,10.940439517775562
LOAD_CONST,CREATE_CLASS,1,501.1,54.17894327814857,0.18559259259259261,0.020066275288203175
LOAD_CONST,DUPE,3,449.4,107.57244804757104,0.16644444444444442,0.039841647425026314
LOAD_CONST,POP,4330,154452.1,10918.638752152208,57.20448148148149,4.043940278574892
LOAD_FIELD,ASSERT_FUNC,123020,4480128.4,53691.4820946097,1659.306814814815,19.885734109114704
LOAD_GLOBAL,ASSERT_FUNC,7,402.9,40.6705635176365,0.1492222222222222,0.015063171673198705
LOAD_GLOBAL,CALL,4,320.0,22.50613951324113,0.11851851851851852,0.008335607227126344
LOAD_GLOBAL,CREATE_OBJECT,1,258.3,21.484633431460043,0.09566666666666668,0.007957271641281497
LOAD_GLOBAL,LOAD_FIELD,2,210.1,18.312779546995102,0.07781481481481481,0.006782510943331519
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,38470,1465779.8,54433.55328587613,542.8814074074074,20.160575291065232
LOAD_GLOBAL_BY_INDEX,CALL,21065,847861.2,45196.01889034965,314.0226666666666,16.739266255685056
LOAD_LOCAL_SAFE,CALL,66954,2586184.6,27266.550791071946,957.8461481481481,10.098722515211833
LOAD_LOCAL_SAFE,LOAD_CONST,1,52.4,3.4701736646971875,0.019407407407407408,0.0012852495054434029
LOAD_LOCAL_SAFE,LOAD_FIELD,123018,4437616.1,45429.8667883862,1643.5615185185184,16.825876588291184
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,33477,1250704.3,34101.22973102908,463.22381481481483,12.630085085566327
LOAD_LOCAL_SAFE,RETURN,1,53.6,2.7222281895148828,0.019851851851851853,0.00100823266278329
POP,CREATE_LIST,1,172.0,16.644898064540595,0.0637037037037037,0.006164777060940961
POP,JUMP,21068,748538.0,19750.870200682566,277.2362962962963,7.315137111363914
POP,LOAD_CONST,2,432.4,207.88215285032095,0.16014814814814815,0.07699338994456331
POP,LOAD_GLOBAL,6,767.0,35.16277936442994,0.2840740740740741,0.013023251616455532
POP,LOAD_GLOBAL_BY_INDEX,12404,633792.3,52138.75864015984,234.7378888888889,19.310651348207347
POP,LOAD_LOCAL_SAFE,10000,363672.2,9669.131848037696,134.69340740740742,3.5811599437176653
RETURN,CALL,9999,562897.9,17354.160277490882,208.4807037037037,6.427466769441067
RETURN,DUPE,22407,1361597.9,22079.720521448253,504.29551851851846,8.177674267203056
RETURN,JUMP_IF_FALSE,4999,306312.3,3552.628042805263,113.449,1.315788164001949
RETURN,JUMP_IF_FALSE_PEEK,21739,1581624.9,32468.680270620654,585.7869999999999,12.025437137266909
RETURN,LOAD_GLOBAL,1,75.7,24.324776193052738,0.028037037037037037,0.00900917636779731
RETURN,LOAD_GLOBAL_BY_INDEX,11068,725641.1,17526.045405864417,268.75596296296294,6.491127928097932
RETURN,RETURN,2,654.9,144.1044577271713,0.24255555555555555,0.053372021380433815
STORE_GLOBAL,CREATE_FUNC,16,2201.4,148.7153409422812,0.8153333333333334,0.05507975590454859
STORE_GLOBAL,LOAD_CONST,1,328.6,104.32762161373635,0.12170370370370372,0.03863985985693939
STORE_GLOBAL,LOAD_GLOBAL,2,278.2,37.03142335624535,0.10303703703703704,0.013715341983794573
STORE_GLOBAL,POP,1,64.7,19.46954436792851,0.023962962962962964,0.0072109423584920404
STORE_LOCAL,POP,22410,824921.8,13509.445053076955,305.52659259259264,5.0034981678062795
