# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(ticks),total dispatch cost(ticks)_std,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,1510849,106338352.2,5391531.762795194,39384.57488888889,1996.863615850072
ASSERT_FUNC,LOAD_CONST,1920567,112850837.9,4272590.136354713,41796.606629629634,1582.4407912424863
ASSERT_FUNC,LOAD_GLOBAL,51,3206.5,231.95269481422054,1.1875925925925925,0.08590840548674834
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,5582870,328106262.6,12004805.511236167,121520.838,4446.224263420802
ASSERT_FUNC,LOAD_LOCAL_SAFE,62960598,2555376333.2,115630279.81291005,946435.6789629629,42826.029560337054
ASSERT_FUNC,LOAD_NONLOCAL,40000,3375692.6,102759.46342303217,1250.2565185185185,38.05906052704895
CALL,CALL,3803130,161181758.5,7783305.414720453,59696.947592592594,2882.7057091557235
CALL,CREATE_LIST,44027,9336954.2,816426.9985439829,3458.131185185185,302.38036983110476
CALL,DUPE,50200,2999957.6,146798.57474225658,1111.0954074074075,54.36984249713206
CALL,LOAD_CONST,240313,16934372.2,623414.9945591787,6271.9897037037035,230.89444242932544
CALL,LOAD_GLOBAL,27,13871.5,2182.2530004320624,5.1375925925925925,0.8082418520118749
CALL,LOAD_GLOBAL_BY_INDEX,9067144,538725129.1,21662175.825534936,199527.8255925926,8023.028083531458
CALL,LOAD_LOCAL_SAFE,31902820,1269454927.5,56388159.78661126,470168.49166666664,20884.503624670837
CALL,LOAD_NONLOCAL,20000,862201.0,47913.110955913566,319.3337037037037,17.745596650338356
CALL,POP,771933,32368165.1,2269261.984740875,11988.209296296296,840.4674017558797
CALL,RETURN,26115341,1057727605.9,46105780.998761244,391750.9651481481,17076.215184726385
CREATE_CLASS,DUPE,14,981.9,213.6760706253621,0.36366666666666664,0.07913928541680078
CREATE_FUNC,DUPE,1028,138405.0,13534.336380597239,51.26111111111111,5.012717177998978
CREATE_LIST,DUPE,44027,1857255.2,71393.0946665233,687.8722962962963,26.44188691352715
CREATE_OBJECT,DUPE,1,68.3,3.1304951684997047,0.025296296296296296,0.0011594426549998906
CREATE_OBJECT,LOAD_LOCAL_SAFE,1036088,48817175.3,3626278.5000412744,18080.435296296295,1343.0661111263978
DUPE,STORE_FIELD,6398544,261452762.5,10642347.060062915,96834.35648148147,3941.6100222455243
DUPE,STORE_GLOBAL,58,7355.6,1826.4691966512298,2.724296296296296,0.6764700728337888
DUPE,STORE_LOCAL,15106185,551275896.2,25209459.915610995,204176.25785185187,9336.83700578185
JUMP,DUPE,1583,63967.9,2190.6805935959496,23.691814814814816,0.8113631828133147
JUMP,JUMP,9947,741031.8,32175.690790605124,274.45622222222227,11.916922515038936
JUMP,LOAD_GLOBAL_BY_INDEX,2290150,85225412.9,4481233.519811516,31564.967740740743,1659.7161184487095
JUMP,POP,1277592,50697971.8,3309398.567886309,18777.026592592592,1225.7031732912255
JUMP,RETURN,1723289,62333456.9,2703100.3395315874,23086.46551851852,1001.1482739005879
