# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(ticks),total dispatch cost(ticks)_std,total dispatch cost(μs),total dispatch cost(μs)_std
RETURN,JUMP,702,46003.3,808.3025163234004,17.03825925925926,0.29937130234200016
RETURN,JUMP_IF_FALSE,21605,1387524.9,32487.215431855486,513.8981111111111,12.032302011798327
RETURN,JUMP_IF_FALSE_PEEK,20859,1297961.9,29186.94557846022,480.7266296296296,10.809979843874157
RETURN,LOAD_LOCAL_SAFE,1406,106357.1,6629.519835752176,39.391518518518524,2.45537771694525
RETURN,POP,31,4689.8,365.61981980136017,1.736962962962963,0.13541474807457785
RETURN,RETURN,20870,1236524.1,26913.181012284647,457.97188888888894,9.967844819364684
RETURN,SWAP,31,4067.7,313.911335118357,1.5065555555555554,0.11626345745124333
RETURN_INIT,DUPE,31,2829.0,218.4832885335193,1.0477777777777777,0.08091973649389604
STORE_FIELD,POP,62,6860.0,559.1452122848344,2.5407407407407407,0.2070908193647535
STORE_FIELD,RETURN,31,3465.0,263.15374733573924,1.2833333333333334,0.0974643508650886
STORE_FIELD,RETURN_INIT,31,2973.8,239.11142524816867,1.1014074074074074,0.08855978712895136
STORE_GLOBAL,CREATE_FUNC,16,2211.3,162.4785329950099,0.8190000000000001,0.06017723444259626
STORE_GLOBAL,LOAD_CONST,2,481.2,89.9155159024292,0.17822222222222223,0.033302042926825634
STORE_GLOBAL,LOAD_GLOBAL,2,320.7,58.1043525863053,0.11877777777777777,0.021520130587520482
STORE_LOCAL,POP,41750,1576819.1,39161.96365957265,584.0070740740741,14.504430985026907
SWAP,DUPE,124,11679.6,911.9121841377857,4.325777777777778,0.33774525338436506
