# Omitting opcode pairs executed zero times
opcode,next opcode,counts,total dispatch cost(ticks),total dispatch cost(ticks)_std,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,488802,22778506.1,105411.0568083975,8436.483740740741,39.04113215125833
ASSERT_FUNC,LOAD_CONST,99804,5617049.4,35132.25026187712,2080.3886666666667,13.01194454143597
ASSERT_FUNC,LOAD_GLOBAL,32,2088.2,165.89013485468405,0.7734074074074073,0.061440790686920016
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,426795,16384324.6,108944.83550881207,6068.268370370371,40.34993907733781
ASSERT_FUNC,LOAD_LOCAL_SAFE,974286,43037423.9,155294.19699799598,15939.786629629629,57.51636925851703
CALL,CALL,129857,7367101.4,57003.21853184669,2728.5560740740743,21.112303159943217
CALL,CREATE_LIST,9,772.7,101.84461849204143,0.2861851851851852,0.03772022907112646
CALL,DUPE,33245,1255763.0,25704.76048066624,465.0974074074074,9.520281659506015
CALL,JUMP_IF_FALSE_PEEK,101043,3876853.5,42174.409910700466,1435.8716666666667,15.62015181877795
CALL,LOAD_GLOBAL,15,3291.7,500.56400821052796,1.219148148148148,0.18539407711501035
CALL,LOAD_GLOBAL_BY_INDEX,208905,11524844.8,95839.42341316759,4268.461037037037,35.49608274561763
CALL,LOAD_LOCAL_SAFE,1024697,42263958.7,209011.97883704965,15653.318037037037,77.41184401372209
CALL,POP,9346,355945.7,17599.21707917712,131.83174074074074,6.518228547843378
CALL,RETURN,473302,18412201.4,151522.63145897584,6819.333851851851,56.11949313295401
CALL,SWAP,9300,516460.7,10268.394663134783,191.28174074074076,3.8031091344943637
CREATE_CLASS,DUPE,10,713.2,120.11292931851128,0.2641481481481482,0.04448627011796714
CREATE_FUNC,DUPE,27,2910.9,528.6477187374554,1.0781111111111112,0.19579545138424276
CREATE_LIST,DUPE,9,373.0,40.154962988796036,0.13814814814814816,0.014872208514368903
CREATE_OBJECT,DUPE,1,145.9,19.045375181116114,0.054037037037037036,0.0070538426596726345
CREATE_OBJECT,LOAD_LOCAL_SAFE,27,1800.0,406.71572899326907,0.6666666666666666,0.15063545518269225
DUPE,STORE_FIELD,552556,18638683.5,110215.24901635441,6903.216111111111,40.82046259864978
DUPE,STORE_GLOBAL,45,4456.6,801.0753562030162,1.6505925925925928,0.2966945763714875
DUPE,STORE_LOCAL,265335,9476920.7,230865.08154401885,3509.9706296296295,85.50558575704402
JUMP,JUMP,17087,811781.8,24139.32351470039,300.65992592592596,8.940490190629774
JUMP,LOAD_GLOBAL_BY_INDEX,115950,3884594.4,40077.346994871936,1438.7386666666666,14.843461849952568
JUMP,LOAD_LOCAL_SAFE,10467,542883.1,12068.038736134486,201.0678148148148,4.469643976346106
